-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_13012019.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_09072017.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_15112010.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_04122013.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_23042012.pdf
-,74.63.78.28,http://74.63.78.28/dec2011/haddas_ertra_08022012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_21122014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_180322018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_010622018.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_14012015.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_07042011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_05062012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_07052017.pdf
-,74.63.78.28,http://74.63.78.28/2011/november/haddas_ertra_27112011.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_17122010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_13022019.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_30012013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_24062013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_05062018.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_06052012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_06102014.pdf.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_15122018.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_12062010.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_12022014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_01052014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_18072018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_12082013.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_27062012.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_07062011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_11032015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/SHABAIT TIGRINA WEDNSDAY 18 FEBRUARY 2015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_02082017.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_02062018.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-profile/eritrea_haddas_29102014.pdf.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_31052013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_05092018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_02052017.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_29052013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_22042014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_29092014.pdf.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_29052010.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_23052012.pdf
-,74.63.78.28,http://74.63.78.28/dec2011/haddas_ertra_02012012.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_24122010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_04072018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/shab/haddas ertra_24042015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_13012015.pdf.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_17102013.pdf
-,74.63.78.28,http://74.63.78.28/2011/november/haddas_ertra_26112011.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_13082011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_28082012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_24082014.pdf.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_01082011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_26112017.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_23102013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_16082018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_24012014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_11032015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_16092017.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_18122013.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_16072012.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_13042011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_27052015.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_29072011.pdf
-,74.63.78.28,http://74.63.78.28/2011/november/haddas_ertra_07112011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_13082013.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_25082011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_23032013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_06122014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_180522018.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_17022013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_16092014.pdf.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_18122014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_20012018.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_12082011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_06102012.pdf
